"pair","dataset","dataset_label","chemical","year","gender","age_group","n","geo_mean","median","p25","p75"
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXCOP",2011,"Female","45–64",288,16.5114014695108,15.95,6.5,42.025
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXCOP",2011,"Female","65+",177,12.6485161975438,11.4,4.7,31.7
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXCOP",2011,"Female","<18",153,21.7317206869641,22.2,10.1,44.6
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXCOP",2011,"Male","18–44",444,25.2030651769631,22.15,8.6,73.5
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXCOP",2011,"Male","45–64",290,16.1775523672178,17.95,6.05,39.3
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXCOP",2011,"Male","65+",184,15.80616172884,13.9,6.575,37.575
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXCOP",2011,"Male","<18",140,24.2375190265729,19.35,9.95,57.2
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXECP",2011,"Female","18–44",417,12.9576347056765,12.5,6.6,26.7
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXECP",2011,"Female","45–64",288,12.8264368382418,14.75,6.875,25.125
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXECP",2011,"Female","65+",177,11.7956870680807,12.2,6.7,22.5
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXECP",2011,"Female","<18",153,15.4205826647228,16.3,8.8,29.7
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXECP",2011,"Male","18–44",444,14.4881004078585,14,7.475,27.9
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXECP",2011,"Male","45–64",290,12.2149461789996,12.55,6.5,21.7
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXECP",2011,"Male","65+",184,14.6223104989664,15.05,7.9,24.525
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXECP",2011,"Male","<18",140,17.5880103569621,16.1,9.35,31
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXMBP",2011,"Female","18–44",417,7.95269457160007,10.6,3.6,20.7
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXMBP",2011,"Female","45–64",288,8.56393886290908,10.05,4.525,20.675
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXMBP",2011,"Female","65+",177,8.41925680934958,9.9,4.3,20.8
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXMBP",2011,"Female","<18",153,13.7557774940563,16.3,7.4,32.1
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXMBP",2011,"Male","18–44",444,8.89694593596426,10.6,4.175,23.3
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXMBP",2011,"Male","45–64",290,7.11708996451785,8.2,3.6,18.35
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXMBP",2011,"Male","65+",184,9.88446215870188,11.2,4.6,24.825
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXMBP",2011,"Male","<18",140,12.4846363669344,14.6,6.6,30.875
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXMC1",2011,"Female","18–44",417,2.79183025690023,2.6,1.1,6.8
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXMC1",2011,"Female","45–64",288,2.63207896027002,2.4,1.2,5.5
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXMC1",2011,"Female","65+",177,2.23797256433611,2,1.1,4
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXMC1",2011,"Female","<18",153,3.05504175226972,2.8,1.6,5.2
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXMC1",2011,"Male","18–44",444,3.72083662689722,3.1,1.4,7.4
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXMC1",2011,"Male","45–64",290,2.71596033976116,2.5,1.2,5.275
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXMC1",2011,"Male","65+",184,3.19915339693098,2.4,1.375,5.875
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXMC1",2011,"Male","<18",140,3.22987179270936,3,1.5,7.4
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXMEP",2011,"Female","18–44",417,39.168221627155,36.6,13.1,107.4
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXMEP",2011,"Female","45–64",288,57.6714381116223,51,19.975,147.225
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXMEP",2011,"Female","65+",177,52.3394221343707,43,17.9,152.8
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXMEP",2011,"Female","<18",153,52.2472854875743,55.4,18.3,129.1
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXMEP",2011,"Male","18–44",444,45.4799289462331,39.3,15.625,132.375
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXMEP",2011,"Male","45–64",290,48.1759840242496,43.15,14.45,152.275
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXMEP",2011,"Male","65+",184,66.019486131882,67.1,21.55,153.825
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXMEP",2011,"Male","<18",140,47.5336977259844,38.85,20.725,96.75
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXMHH",2011,"Female","18–44",417,7.91590635462058,7.9,3.8,17.3
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXMHH",2011,"Female","45–64",288,7.83293358492583,8.9,4.25,15.35
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXMHH",2011,"Female","65+",177,6.98462481589466,6.9,3.6,13.5
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXMHH",2011,"Female","<18",153,9.25290681319082,9.1,4.4,18.6
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXMHH",2011,"Male","18–44",444,9.20698863738673,9.5,4.775,19.025
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXMHH",2011,"Male","45–64",290,7.74191088093862,8.35,4.4,14.4
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXMHH",2011,"Male","65+",184,9.10366169392095,8.95,4.8,16.125
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXMHH",2011,"Male","<18",140,10.7618800741302,11.55,5.1,18.9
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXMHNC",2011,"Female","18–44",417,0.356061021700736,0.28,0.28,0.28
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXMHNC",2011,"Female","45–64",288,0.32101836556562,0.28,0.28,0.28
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXMHNC",2011,"Female","65+",177,0.302158903174556,0.28,0.28,0.28
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXMHNC",2011,"Female","<18",153,0.366495268066747,0.28,0.28,0.4
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXMHNC",2011,"Male","18–44",444,0.354143378490874,0.28,0.28,0.28
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXMHNC",2011,"Male","45–64",290,0.332062386570045,0.28,0.28,0.28
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXMHNC",2011,"Male","65+",184,0.320751240697658,0.28,0.28,0.28
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXMHNC",2011,"Male","<18",140,0.411739266167987,0.28,0.28,0.6
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXMHP",2011,"Female","18–44",417,1.67134169606889,1.7,0.5,3.8
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXMHP",2011,"Female","45–64",288,1.2302687797777,1.3,0.35,2.625
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXMHP",2011,"Female","65+",177,0.911642258044048,0.7,0.35,1.7
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXMHP",2011,"Female","<18",153,1.84258462560293,2.1,0.8,3.7
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXMHP",2011,"Male","18–44",444,1.93433190174517,1.9,0.8,4.425
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXMHP",2011,"Male","45–64",290,1.34402289765722,1.4,0.5,2.675
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXMHP",2011,"Male","65+",184,1.34252580084688,1.4,0.35,3.025
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXMHP",2011,"Male","<18",140,1.76034546065227,1.9,0.6,4.4
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXMIB",2011,"Female","18–44",417,6.35131354435714,6.9,3.2,14.4
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXMIB",2011,"Female","45–64",288,6.07292339702222,6.9,3.1,13.225
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXMIB",2011,"Female","65+",177,5.10932763563058,5.9,2.5,12.2
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXMIB",2011,"Female","<18",153,10.0653429660152,10.4,4.6,22.7
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXMIB",2011,"Male","18–44",444,7.72512045432933,8.2,4.2,15.725
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXMIB",2011,"Male","45–64",290,6.03781879959392,6.5,3.525,12.575
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXMIB",2011,"Male","65+",184,6.43868755375799,6.6,3.1,14.025
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXMIB",2011,"Male","<18",140,9.29443723311364,9.9,5.475,20.225
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXMNM",2011,"Female","18–44",417,1.22502683862683,1,0.35,3.3
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXMNM",2011,"Female","45–64",288,1.01881034166969,0.8,0.35,2.4
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXMNM",2011,"Female","65+",177,0.930038051704283,0.5,0.35,2.1
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXMNM",2011,"Female","<18",153,1.93828772231875,2.3,0.35,5.9
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXMNM",2011,"Male","18–44",444,1.59251833062682,1.5,0.35,4.3
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXMNM",2011,"Male","45–64",290,1.19253322031947,1,0.35,2.9
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXMNM",2011,"Male","65+",184,1.08476738308398,0.85,0.35,2.5
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXMNM",2011,"Male","<18",140,1.63690821934654,1.3,0.35,4.625
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXMNP",2011,"Female","18–44",417,1.40690893342661,1,0.35,3.3
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXMNP",2011,"Female","45–64",288,0.850795274571308,0.5,0.35,1.525
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXMNP",2011,"Female","65+",177,0.613853270618423,0.35,0.35,0.8
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXMNP",2011,"Female","<18",153,1.2924028883982,1,0.35,2.9
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXMNP",2011,"Male","18–44",444,1.59262887698299,1.2,0.35,4.025
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXMNP",2011,"Male","45–64",290,1.00244703386743,0.7,0.35,2
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXMNP",2011,"Male","65+",184,0.844815566553617,0.35,0.35,1.7
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXMNP",2011,"Male","<18",140,1.43073959388214,1.05,0.35,2.95
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXMOH",2011,"Female","18–44",417,5.4386186893737,5.5,2.7,11.6
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXMOH",2011,"Female","45–64",288,4.8564404865684,5.4,2.8,9.6
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXMOH",2011,"Female","65+",177,4.74313477910527,4.8,2.4,9.2
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXMOH",2011,"Female","<18",153,6.30294001214284,6.1,3.1,13
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXMOH",2011,"Male","18–44",444,5.63912918294988,5.8,2.8,11.5
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXMOH",2011,"Male","45–64",290,4.84838489100717,5.15,2.8,8.875
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXMOH",2011,"Male","65+",184,6.10401534609895,5.95,3.475,10.625
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXMOH",2011,"Male","<18",140,7.08130217006748,7.3,3.325,12.525
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXMZP",2011,"Female","18–44",417,4.69574744413455,5.2,2,12
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXMZP",2011,"Female","45–64",288,3.38939632999418,3.8,1.675,7.625
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXMZP",2011,"Female","65+",177,3.79703251434966,3.3,1.8,8.1
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXMZP",2011,"Female","<18",153,7.39230174963549,7.9,3.6,16.2
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXMZP",2011,"Male","18–44",444,4.94075109988503,5.05,2.2,11.925
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXMZP",2011,"Male","45–64",290,3.96341611755179,4,1.9,8.1
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXMZP",2011,"Male","65+",184,4.35437060166603,4.55,2,9
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXMZP",2011,"Male","<18",140,9.21699937761904,10.05,4,20.575
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXUCR",2011,"Female","18–44",424,84.4398297114785,91.5,47.75,166
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXUCR",2011,"Female","45–64",293,75.0677033618695,82,49,126
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXUCR",2011,"Female","65+",188,75.7083077023715,82,49,116.75
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXUCR",2011,"Female","<18",157,106.016761561569,123,69,183
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXUCR",2011,"Male","18–44",446,126.876680950313,143.5,81.25,213
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXUCR",2011,"Male","45–64",290,101.62784107279,113.5,69.25,167
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXUCR",2011,"Male","65+",186,105.810660482468,117,76.5,154.5
"PFC_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXUCR",2011,"Male","<18",140,128.956340391861,134,92,215.75
"SSPFAS_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXCNP",2013,"Female","18–44",401,2.61402823498365,2.6,1.3,5.2
"SSPFAS_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXCNP",2013,"Female","45–64",281,1.86979418378312,1.8,0.9,3.6
"SSPFAS_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXCNP",2013,"Female","65+",202,2.28763239851417,2.2,1.2,4.5
"SSPFAS_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXCNP",2013,"Female","<18",118,2.39959850819384,2.7,1.1,5.175
"SSPFAS_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXCNP",2013,"Male","18–44",346,3.39543181720518,3.15,1.7,6.3
"SSPFAS_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXCNP",2013,"Male","45–64",262,2.35448155868343,2.4,1.2,4.7
"SSPFAS_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXCNP",2013,"Male","65+",176,2.55360721155292,2.35,1.3,4.225
"SSPFAS_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXCNP",2013,"Male","<18",135,3.31948417642423,2.9,1.9,5.05
"SSPFAS_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXCNP",2017,"Female","18–44",303,1.16062968333197,1.2,0.6,2.1
"SSPFAS_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXCNP",2017,"Female","45–64",251,0.917702270722973,1,0.5,1.8
"SSPFAS_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXCNP",2017,"Female","65+",156,1.03556649179423,1.1,0.6,1.9
"SSPFAS_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXCNP",2017,"Female","<18",94,1.10177254175521,1.15,0.5,2.3
"SSPFAS_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXCNP",2017,"Male","18–44",287,1.43962697904098,1.3,0.7,2.5
"SSPFAS_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXCNP",2017,"Male","45–64",262,1.06921592690294,1,0.6,2.1
"SSPFAS_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXCNP",2017,"Male","65+",182,1.3432330239295,1.2,0.7,2.4
"SSPFAS_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXCNP",2017,"Male","<18",99,1.84832905648112,1.7,1,2.75
"SSPFAS_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXCOP",2013,"Female","18–44",401,20.6183425095695,19.7,7.7,56.2
"SSPFAS_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXCOP",2013,"Female","45–64",281,14.4056133890532,13,5.9,36.2
"SSPFAS_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXCOP",2013,"Female","65+",202,15.8966319001816,14.8,6.725,35.525
"SSPFAS_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXCOP",2013,"Female","<18",118,21.2843106345219,24.2,9.825,56.075
"SSPFAS_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXCOP",2013,"Male","18–44",346,24.927389633151,22.85,9.025,58.975
"SSPFAS_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXCOP",2013,"Male","45–64",262,17.5770025420078,16.95,7.05,49.675
"SSPFAS_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXCOP",2013,"Male","65+",176,15.6396147835662,13.8,7.075,34.35
"SSPFAS_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXCOP",2013,"Male","<18",135,26.3101724322293,21.5,11.15,56.7
"SSPFAS_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXCOP",2017,"Female","18–44",303,5.14528080440865,4.9,2.25,9.05
"SSPFAS_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXCOP",2017,"Female","45–64",251,3.89643409185448,3.8,2.1,7.6
"SSPFAS_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXCOP",2017,"Female","65+",156,4.74269421405792,4.1,2.2,8.9
"SSPFAS_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXCOP",2017,"Female","<18",94,5.05010858070034,5.35,2.1,10.075
"SSPFAS_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXCOP",2017,"Male","18–44",287,5.65449308812433,5,2.7,9.9
"SSPFAS_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXCOP",2017,"Male","45–64",262,4.29001719181085,3.95,2.2,7.475
"SSPFAS_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXCOP",2017,"Male","65+",182,5.43065530694912,4.85,2.7,8.8
"SSPFAS_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXCOP",2017,"Male","<18",99,6.3367996622799,6.3,3.4,10.75
"SSPFAS_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXECP",2013,"Female","18–44",401,10.7817008965032,11.7,5.7,22.2
"SSPFAS_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXECP",2013,"Female","45–64",281,8.77847870945714,8.6,4.6,16.6
"SSPFAS_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXECP",2013,"Female","65+",202,10.4830324556805,9.75,5.625,19.15
"SSPFAS_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXECP",2013,"Female","<18",118,11.1189495615681,13.35,4.1,25.8
"SSPFAS_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXECP",2013,"Male","18–44",346,10.7946108394768,11.6,6.6,18.175
"SSPFAS_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXECP",2013,"Male","45–64",262,10.2073689550645,11.1,5.3,18.575
"SSPFAS_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXECP",2013,"Male","65+",176,12.2490085099655,11.85,7.85,20.8
"SSPFAS_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXECP",2013,"Male","<18",135,14.096717055118,14.7,8.9,22.65
"SSPFAS_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXECP",2017,"Female","18–44",303,7.10458973309229,7.8,3.65,14.1
"SSPFAS_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXECP",2017,"Female","45–64",251,6.66168590790354,6.4,3.25,13.6
"SSPFAS_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXECP",2017,"Female","65+",156,6.96191875312023,6.9,3.8,13.25
"SSPFAS_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXECP",2017,"Female","<18",94,7.36446275704519,7.85,3.725,14.1
"SSPFAS_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXECP",2017,"Male","18–44",287,7.67273785006234,7.9,4.1,14.5
"SSPFAS_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXECP",2017,"Male","45–64",262,7.38476067960154,8,4.225,12.4
"SSPFAS_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXECP",2017,"Male","65+",182,9.30489978590066,9.35,5.4,14.75
"SSPFAS_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXECP",2017,"Male","<18",99,9.46434108380824,10.2,5.7,16.4
"SSPFAS_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXECPT",2017,"Female","18–44",303,26.8962167537287,24.2,9.4,63.95
"SSPFAS_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXECPT",2017,"Female","45–64",251,14.1838646315784,13.2,5.55,39.15
"SSPFAS_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXECPT",2017,"Female","65+",156,11.8096214024278,8.9,3.5,35.625
"SSPFAS_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXECPT",2017,"Female","<18",94,33.3953696811973,32.95,11.975,86.7
"SSPFAS_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXECPT",2017,"Male","18–44",287,42.8129890665743,36.5,12.85,130.5
"SSPFAS_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXECPT",2017,"Male","45–64",262,17.4246369764213,17.15,6.125,43.325
"SSPFAS_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXECPT",2017,"Male","65+",182,15.2602084798958,14.1,5.725,35.625
"SSPFAS_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXECPT",2017,"Male","<18",99,46.7268160229212,41.5,20.25,103.5
"SSPFAS_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXHIBP",2017,"Female","18–44",303,2.60030812185826,2.8,1.4,5.3
"SSPFAS_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXHIBP",2017,"Female","45–64",251,1.79390551855947,1.9,1,3.5
"SSPFAS_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXHIBP",2017,"Female","65+",156,1.69817103519002,1.85,0.9,3.025
"SSPFAS_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXHIBP",2017,"Female","<18",94,2.52871888072437,2.9,1.25,4.975
"SSPFAS_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXHIBP",2017,"Male","18–44",287,2.47420001500199,2.5,1.4,4.6
"SSPFAS_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXHIBP",2017,"Male","45–64",262,2.0428953872281,2.1,1.2,3.575
"SSPFAS_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXHIBP",2017,"Male","65+",182,2.13813386988668,2.3,1.2,4.475
"SSPFAS_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXHIBP",2017,"Male","<18",99,3.437167576248,3.6,1.8,6.2
"SSPFAS_vs_PHTHTE","PHTHTE","Phthalates & Plasticizers (Urine)","URXMBP",2013,"Female","18–44",401,9.75517817420482,11.9,5.2,22.2
